MODEL NAME,LOG TIME,SERIAL NUMBER,LOCATION,STATUS,BATTERY,TIME ZONE,CO(ppm),Custom1(ppm),H2S(ppm),LEL(%LEL),O2(%)
AreaRAE Plus,2025-12-12 11:08:20,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:20,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.556,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:18,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:18,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:16,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:16,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:14,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.024,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:14,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:12,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:12,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:10,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:10,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:08,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:08,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:06,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:06,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:04,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:04,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.556,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:02,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:02,W01B00000781,Lng:145.005341 Lat:-37.829674,,91,UTC+11:00,0,0.555,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:00,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.021,0,0,20.9
AreaRAE Plus,2025-12-12 11:08:00,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:58,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.024,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:58,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:56,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:55,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:53,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:53,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:51,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:51,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:49,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:49,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:47,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:47,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.555,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:45,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:45,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:43,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.555,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:41,W01B00002478,Lng:145.005234 Lat:-37.829426,,49,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:41,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:39,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:39,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:37,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:37,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:35,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.024,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:35,W01B00000781,Lng:145.005325 Lat:-37.829674,,91,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:33,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:33,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:31,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.024,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:31,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:29,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:29,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:27,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:27,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.545,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:25,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:25,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:23,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.025,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:23,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:21,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:21,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:19,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:19,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:17,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:17,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:15,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:15,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:13,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:13,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:11,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:11,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:08,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:08,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:06,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:06,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:04,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:02,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:02,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:00,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:07:00,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:58,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:58,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:56,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:56,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:54,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:54,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:52,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:52,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:50,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:50,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:48,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:48,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:46,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:46,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:44,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:44,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:42,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.024,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:42,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:39,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:39,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.552,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:38,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:38,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:35,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:35,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:33,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:33,W01B00000781,Lng:145.005325 Lat:-37.829674,,92,UTC+11:00,0,0.555,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:31,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:31,W01B00000781,Lng:145.005325 Lat:-37.82967,,92,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:29,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:29,W01B00000781,Lng:145.005325 Lat:-37.82967,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:27,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:27,W01B00000781,Lng:145.005325 Lat:-37.82967,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:25,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:25,W01B00000781,Lng:145.005325 Lat:-37.82967,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:23,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:23,W01B00000781,Lng:145.00531 Lat:-37.82967,,92,UTC+11:00,0,0.561,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:21,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.032,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:21,W01B00000781,Lng:145.00531 Lat:-37.82967,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:19,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.031,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:19,W01B00000781,Lng:145.005325 Lat:-37.82967,,92,UTC+11:00,0,0.561,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:17,W01B00000781,Lng:145.005325 Lat:-37.829666,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:15,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:15,W01B00000781,Lng:145.005325 Lat:-37.829662,,92,UTC+11:00,0,0.564,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:13,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:13,W01B00000781,Lng:145.005325 Lat:-37.829662,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:11,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:11,W01B00000781,Lng:145.005325 Lat:-37.82966,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:09,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:09,W01B00000781,Lng:145.005341 Lat:-37.829655,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:07,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:07,W01B00000781,Lng:145.005341 Lat:-37.829655,,92,UTC+11:00,0,0.559,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:05,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:05,W01B00000781,Lng:145.005356 Lat:-37.829647,,92,UTC+11:00,0,0.559,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:03,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:03,W01B00000781,Lng:145.005356 Lat:-37.829647,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:01,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:06:01,W01B00000781,Lng:145.005356 Lat:-37.829643,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:59,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:59,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.555,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:57,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:57,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:55,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:55,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:53,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:53,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.556,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:51,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:51,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.559,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:49,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:49,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.556,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:47,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:47,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:45,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:44,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:42,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.02,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:42,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:40,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:40,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:39,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:39,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.559,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:35,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:35,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.558,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:33,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:33,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:31,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.027,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:31,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:29,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:29,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:27,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:27,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:25,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:25,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:23,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:23,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:21,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:21,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.563,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:19,W01B00002478,Lng:145.005219 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:19,W01B00000781,Lng:145.005386 Lat:-37.82964,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:18,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:18,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.562,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:16,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:16,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:13,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:13,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.557,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:12,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.026,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:11,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.561,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:10,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:09,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:06,W01B00002478,Lng:145.005234 Lat:-37.829426,,50,UTC+11:00,0,0.028,0,0,20.9
AreaRAE Plus,2025-12-12 11:05:06,W01B00000781,Lng:145.005371 Lat:-37.82964,,92,UTC+11:00,0,0.559,0,0,20.9
